 TITLE     = "Simulation Stehaufkreisel"
 VARIABLES = "t"
 "my"
 "lambda"
 "ny"
 "xi"
 "omikron"
 "theta"
 "phi"
 "psi"
 "xc"
 "yc"
 ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=2645, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
  0.26229999475657237926E-02 -0.47716665899457028077E-01 -0.16275588091429943338E+00  0.25016194383409444413E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99935070670352538214E-01 -0.14432446314884534821E-03  0.65589359089818854986E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.27099999458447560780E-02 -0.49053476047601497767E-01 -0.17331876868120876800E+00  0.25017245409265882472E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99930861002622758948E-01 -0.15894158471728927107E-03  0.67765813466259838815E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.27969999441237883633E-02 -0.50366984617979185246E-01 -0.18417233619577666470E+00  0.25018325359189822166E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99926536041445301883E-01 -0.17449035814840391017E-03  0.69942360543734560796E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.28839999424028206487E-02 -0.51656564567778236186E-01 -0.19531153897124184371E+00  0.25019433731319793424E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99922097841413329289E-01 -0.19099585413485023326E-03  0.72119002816904398401E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.29709999406818529341E-02 -0.52921599978565020406E-01 -0.20673119700785388964E+00  0.25020570010310649423E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99917548511190959482E-01 -0.20848269858844323786E-03  0.74295742736180703236E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.30579999389608852195E-02 -0.54161486348755907838E-01 -0.21842599698836803745E+00  0.25021733667551839631E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99912890212532690093E-01 -0.22697506094557500390E-03  0.76472582706561120780E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.31449999372399175049E-02 -0.55375630881243372017E-01 -0.23039049453549309554E+00  0.25022924161391861730E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99908125159277563765E-01 -0.24649664266634474866E-03  0.78649525086485261305E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.32319999355189497903E-02 -0.56563452766042320030E-01 -0.24261911653074147432E+00  0.25024140937368801474E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99903255616318575871E-01 -0.26707066593276189903E-03  0.80826572186710121670E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.33189999337979820757E-02 -0.57724383457823741361E-01 -0.25510616349410486503E+00  0.25025383428446943412E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99898283898547657333E-01 -0.28871986255133916255E-03  0.83003726269205801991E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.34059999320770143610E-02 -0.58857866948204155821E-01 -0.26784581202395180144E+00  0.25026651055259370082E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99893212369776801518E-01 -0.31146646306534170280E-03  0.85180989546072105600E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.34929999303560466464E-02 -0.59963360032660506516E-01 -0.28083211729651613719E+00  0.25027943226356478590E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99888043441635640529E-01 -0.33533218608190426026E-03  0.87358364178476499706E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.35799999286350789318E-02 -0.61040332571941767481E-01 -0.29405901562431713270E+00  0.25029259338460377649E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99882779572446178662E-01 -0.36033822781917197947E-03  0.89535852275613936335E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.36669999269141112172E-02 -0.62088267747849833211E-01 -0.30752032707282334068E+00  0.25030598776725074117E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99877423266074863428E-01 -0.38650525187856275269E-03  0.91713455893689088683E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.37539999251931435026E-02 -0.63106662313263894859E-01 -0.32120975813464269777E+00  0.25031960915002383672E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99871977070762799067E-01 -0.41385337924718681958E-03  0.93891177034921413647E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.38409999234721757880E-02 -0.64095026836284013649E-01 -0.33512090446049086490E+00  0.25033345116113497397E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99866443577934366216E-01 -0.44240217853539631635E-03  0.96069017646573673375E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.39279999217512080734E-02 -0.65052885938371440844E-01 -0.34924725364616021617E+00  0.25034750732126121875E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99860825420984900003E-01 -0.47217065645437089746E-03  0.98246979620004259992E+00  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.40149999200302403587E-02 -0.65979778526364649127E-01 -0.36358218807467929112E+00  0.25036177104637101820E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99855125274047912276E-01 -0.50317724853857648953E-03  0.10042506478974391193E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.41019999183092726441E-02 -0.66875258018252198289E-01 -0.37811898781282154980E+00  0.25037623565060476949E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99849345850742413089E-01 -0.53543981011786197493E-03  0.10260327493259722154E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.41889999165883049295E-02 -0.67738892562585181767E-01 -0.39285083356108885244E+00  0.25039089434920845179E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99843489902900817157E-01 -0.56897560754388541888E-03  0.10478161176676947797E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.42759999148673372149E-02 -0.68570265251414047603E-01 -0.40777080965626366638E+00  0.25040574026151958265E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99837560219278101425E-01 -0.60380130967548160253E-03  0.10696007695101923396E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.43629999131463695003E-02 -0.69368974326636481664E-01 -0.42287190712558830885E+00  0.25042076641400475978E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99831559624242699469E-01 -0.63993297962750450743E-03  0.10913867208383705165E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.44499999114254017857E-02 -0.70134633379645289208E-01 -0.43814702679159767129E+00  0.25043596574334742400E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99825490976449687830E-01 -0.67738606678759431725E-03  0.11131739870265096037E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.45369999097044340711E-02 -0.70866871544167306385E-01 -0.45358898242659589917E+00  0.25045133109958524642E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99819357167496999828E-01 -0.71617539910523138683E-03  0.11349625828305891506E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.46239999079834663565E-02 -0.71565333682186399455E-01 -0.46919050395573297374E+00  0.25046685524929580424E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99813161120565055406E-01 -0.75631517565735175389E-03  0.11567525223808883261E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.47109999062624986418E-02 -0.72229680562846357295E-01 -0.48494424070760272505E+00  0.25048253087882972068E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99806905789040611943E-01 -0.79781895949470541928E-03  0.11785438191748651704E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.47979999045415309272E-02 -0.72859589034231342364E-01 -0.50084276471124644647E+00  0.25049835059758984812E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99800594155125280094E-01 -0.84069967077304331993E-03  0.12003364860703187311E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.48849999028205632126E-02 -0.73454752187924521323E-01 -0.51687857403841197534E+00  0.25051430694135569865E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99794229228429481848E-01 -0.88496958017312069011E-03  0.12221305352788396359E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.49719999010995954980E-02 -0.74014879516247605862E-01 -0.53304409618988102260E+00  0.25053039237565172925E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99787814044552322623E-01 -0.93064030261340313383E-03  0.12439259783595504327E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.50589998993786277834E-02 -0.74539697062087004187E-01 -0.54933169152464056406E+00  0.25054659929915831640E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99781351663648210071E-01 -0.97772279125925526215E-03  0.12657228262131419161E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.51459998976576600688E-02 -0.75028947561214684447E-01 -0.56573365673063868986E+00  0.25056292004716414112E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99774845168980677568E-01 -0.10262273318322858232E-02  0.12875210890762072147E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.52329998959366923542E-02 -0.75482390577014918387E-01 -0.58224222833582728320E+00  0.25057934689505879078E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99768297665464189539E-01 -0.10761635372234102780E-02  0.13093207765158783040E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.53199998942157246395E-02 -0.75899802627530599253E-01 -0.59884958625815709610E+00  0.25059587206186412800E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99761712278194566994E-01 -0.11275403424130790199E-02  0.13311218974247687186E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.54069998924947569249E-02 -0.76280977304746089285E-01 -0.61554785739315409643E+00  0.25061248771380323319E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99755092150968671660E-01 -0.11803659997019991940E-02  0.13529244600162242396E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.54939998907737892103E-02 -0.76625725386026397046E-01 -0.63232911923766887963E+00  0.25062918596790524361E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99748440444794070348E-01 -0.12346480742555596827E-02  0.13747284718198853337E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.55809998890528214957E-02 -0.76933874937635496338E-01 -0.64918540354835341244E+00  0.25064595889564495224E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99741760336389387320E-01 -0.12903934399650439195E-02  0.13965339396775662273E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.56679998873318537811E-02 -0.77205271410260012388E-01 -0.66610870003338262801E+00  0.25066279852661551786E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99735055016675885908E-01 -0.13476082756285873675E-02  0.14183408697394508380E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.57549998856108860665E-02 -0.77439777726467567964E-01 -0.68309096007590175414E+00  0.25067969685223283705E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99728327689261223044E-01 -0.14062980614547050933E-02  0.14401492674606102273E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.58419998838899183519E-02 -0.77637274360032468290E-01 -0.70012410048764317505E+00  0.25069664582947001463E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99721581568915834692E-01 -0.14664675758910836797E-02  0.14619591375978426839E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.59289998821689506373E-02 -0.77797659407064886916E-01 -0.71720000729112076687E+00  0.25071363738462028437E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99714819880042881994E-01 -0.15281208927811925063E-02  0.14837704842068417666E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.60159998804479829226E-02 -0.77920848648883059284E-01 -0.73431053952877289870E+00  0.25073066341708698701E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99708045855142257707E-01 -0.15912613788511306527E-02  0.15055833106396909749E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.61029998787270152080E-02 -0.78006775606571765458E-01 -0.75144753309739031888E+00  0.25074771580319855957E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99701262733269582772E-01 -0.16558916915289797426E-02  0.15273976195426903768E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.61899998770060474934E-02 -0.78055391587173783563E-01 -0.76860280460612839804E+00  0.25076478640004731346E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99694473758490748105E-01 -0.17220137770987923188E-02  0.15492134128545163030E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.62769998752850797788E-02 -0.78066665721465033911E-01 -0.78576815525637067061E+00  0.25078186704934984164E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99687682178332848171E-01 -0.17896288691911892144E-02  0.15710306918047147740E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.63639998735641120642E-02 -0.78040584993267575475E-01 -0.80293537474167375745E+00  0.25079894958132760507E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99680891242232172456E-01 -0.18587374876123919330E-02  0.15928494569125331015E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.64509998718431443496E-02 -0.77977154260258807472E-01 -0.82009624516599133326E+00  0.25081602581860582291E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99674104199980032015E-01 -0.19293394375133586256E-02  0.16146697079860892199E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.65379998701221766350E-02 -0.77876396266238975818E-01 -0.83724254497834216249E+00  0.25083308758012867656E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99667324300167114970E-01 -0.20014338089005341732E-02  0.16364914441218807450E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.66249998684012089203E-02 -0.77738351644823205921E-01 -0.85436605292205369810E+00  0.25085012668508920797E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99660554788627203626E-01 -0.20750189764895646434E-02  0.16583146637046359828E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.67119998666802412057E-02 -0.77563078914528335583E-01 -0.87145855199668154079E+00  0.25086713495687186537E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99653798906880891595E-01 -0.21500925999031594155E-02  0.16801393644075064415E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.67989998649592734911E-02 -0.77350654465228901868E-01 -0.88851183343067519083E+00  0.25088410422700587787E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99647059890580119701E-01 -0.22266516242141244641E-02  0.17019655431926037359E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.68859998632383057765E-02 -0.77101172535961076671E-01 -0.90551770066282954996E+00  0.25090102633912741226E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99640340967954293960E-01 -0.23046922808344122609E-02  0.17237931963118806600E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.69729998615173380619E-02 -0.76814745184057342531E-01 -0.92246797333053298651E+00  0.25091789315294857943E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99633645358258665636E-01 -0.23842100887508680881E-02  0.17456223193083566514E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.70599998597963703473E-02 -0.76491502245599335419E-01 -0.93935449126279590981E+00  0.25093469654823127257E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99626976270225792165E-01 -0.24651998561081777880E-02  0.17674529070176896450E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.71469998580754026327E-02 -0.76131591287180389038E-01 -0.95616911847601548935E+00  0.25095142842876387590E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99620336900520856105E-01 -0.25476556821393417721E-02  0.17892849535700929842E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.72339998563544349180E-02 -0.75735177548974103034E-01 -0.97290374717040817298E+00  0.25096808072633862707E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99613730432201480491E-01 -0.26315709594438253457E-02  0.18111184523925991652E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.73209998546334672034E-02 -0.75302443879109531855E-01 -0.98955030172501590169E+00  0.25098464540472767226E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99607160033182956527E-01 -0.27169383766133523885E-02  0.18329533962116688617E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.74079998529124994888E-02 -0.74833590659358226183E-01 -0.10061007426891699357E+01  0.25100111446365576739E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99600628854709494231E-01 -0.28037499212051233792E-02  0.18547897770561458941E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.74949998511915317742E-02 -0.74328835722143077325E-01 -0.10225470707682737803E+01  0.25101747994276718146E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99594140029832370353E-01 -0.28919968830620631194E-02  0.18766275862605581448E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.75819998494705640596E-02 -0.73788414258883466834E-01 -0.10388813308017457171E+01  0.25103373392558509636E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99587696671895598044E-01 -0.29816698579795031417E-02  0.18984668144687626423E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.76689998477495963450E-02 -0.73212578719695928231E-01 -0.10550956157309459016E+01  0.25104986854346105929E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99581301873030061977E-01 -0.30727587517175255528E-02  0.19203074516379348147E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.77559998460286286304E-02 -0.72601598704474440416E-01 -0.10711820705548888988E+01  0.25106587597951221369E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99574958702656618525E-01 -0.31652527843580033698E-02  0.19421494870429008017E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.78429998443076617831E-02 -0.71955760845379038160E-01 -0.10871328962715345323E+01  0.25108174847254443307E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99568670205999174061E-01 -0.32591404950051746509E-02  0.19639929092808123823E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
  0.79299998425866949359E-02 -0.71275368680766434948E-01 -0.11029403538024302733E+01  0.25109747832095885656E+03  0.00000000000000000000E+00  0.00000000000000000000E+00  0.99562439402608254868E-01 -0.33544097468284008075E-02  0.19858377062761611853E+01  0.00000000000000000000E+00  0.00000000000000000000E+00
